"","bill.number","bill.sponsorID","bill.cosponsorID","bill.lp"
"48923","10.3600","359","3889",48
"48924","10.3600","359","3869",48
"48925","10.3600","359","3907",48
"48926","10.3600","359","806",48
"48927","10.3600","359","1112",48
"48928","10.3600","359","1293",48
"48929","10.3600","359","241",48
"48930","10.3600","359","1110",48
"48931","10.3600","359","1155",48
"48932","10.3600","359","1318",48
"48933","10.3600","359","3924",48
"48934","10.3786","1108","3883",48
"48935","10.3786","1108","1345",48
"48936","10.3786","1108","91",48
"48937","10.3786","1108","3867",48
"48938","10.3786","1108","1289",48
"48939","10.3786","1108","514",48
"48940","10.3786","1108","3828",48
"48941","10.3786","1108","435",48
"48942","10.3786","1108","3870",48
"48943","10.3786","1108","516",48
"48944","10.3786","1108","513",48
"48945","10.3786","1108","503",48
"48946","10.3786","1108","1123",48
"48947","10.3786","1108","504",48
"48948","10.3786","1108","26",48
"48949","10.3786","1108","318",48
"48950","10.3786","1108","1111",48
"48951","10.3786","1108","473",48
"48952","10.3786","1108","1119",48
"48953","10.3786","1108","526",48
"48954","10.3786","1108","500",48
"48955","10.3786","1108","3876",48
"48956","10.3786","1108","463",48
"48957","10.3786","1108","3872",48
"48958","10.3786","1108","3884",48
"48959","10.3786","1108","3888",48
"48960","10.3786","1108","1135",48
"48961","10.3786","1108","4018",48
"48962","10.3786","1108","1127",48
"48963","10.3786","1108","1145",48
"48964","10.3786","1108","151",48
"48965","10.3786","1108","1294",48
"48966","10.3834","3878","3876",48
"48967","10.3834","3878","526",48
"48968","10.3834","3878","478",48
"48969","10.3834","3878","1294",48
"48970","10.3834","3878","452",48
"48971","10.3834","3878","3867",48
"48972","10.3834","3878","3883",48
"48973","10.3834","3878","3890",48
"48974","10.3834","3878","91",48
"48975","10.3834","3878","3910",48
"48976","10.3834","3878","1159",48
"48977","10.3834","3878","3880",48
"48978","10.3834","3878","490",48
"48979","10.3834","3878","15",48
"48980","10.3834","3878","520",48
"48981","10.3834","3878","3870",48
"48982","10.3834","3878","1115",48
"48983","10.3834","3878","479",48
"48984","10.3834","3878","26",48
"48985","10.3834","3878","352",48
"48986","10.3834","3878","28",48
"48987","10.3834","3878","820",48
"48988","10.3834","3878","1233",48
"48989","10.3834","3878","460",48
"48990","10.3834","3878","1135",48
"48991","10.3834","3878","513",48
"48992","10.3834","3878","506",48
"48993","10.3834","3878","3909",48
"48994","10.3834","3878","1111",48
"48995","10.3834","3878","304",48
"48996","10.3834","3878","268",48
"48997","10.3834","3878","500",48
"48998","10.3834","3878","1119",48
"48999","10.3781","1233","1345",48
"49000","10.3781","1233","460",48
"49001","10.3781","1233","3878",48
"49002","10.3781","1233","91",48
"49003","10.3781","1233","1135",48
"49004","10.3781","1233","506",48
"49005","10.3781","1233","3877",48
"49006","10.3781","1233","3909",48
"49007","10.3781","1233","319",48
"49008","10.3781","1233","307",48
"49009","10.3781","1233","452",48
"49010","10.3771","502","1138",48
"49011","10.3771","502","498",48
"49012","10.3771","502","3897",48
"49013","10.3771","502","4031",48
"49014","10.3771","502","3931",48
"49015","10.3771","502","435",48
"49016","10.3771","502","3874",48
"49017","10.3771","502","450",48
"49018","10.3771","502","3904",48
"49019","10.3771","502","1343",48
"49020","10.3771","502","490",48
"49021","10.3771","502","511",48
"49022","10.3771","502","3905",48
"49023","10.3771","502","1124",48
"49024","10.3771","502","1336",48
"49025","10.3771","502","1337",48
"49026","10.3771","502","503",48
"49027","10.3771","502","1104",48
"49028","10.3771","502","1345",48
"49029","10.3771","502","3906",48
"49030","10.3771","502","3868",48
"49031","10.3771","502","1106",48
"49032","10.3771","502","1130",48
"49033","10.3771","502","1133",48
"49034","10.3771","502","1143",48
"49035","10.3771","502","489",48
"49036","10.3771","502","1109",48
"49037","10.3771","502","330",48
"49038","10.3771","502","1288",48
"49039","10.3771","502","494",48
"49040","10.3771","502","4036",48
"49041","10.3771","502","1289",48
"49042","10.3771","502","4027",48
"49043","10.3771","502","1071",48
"49044","10.3554","453","3883",48
"49045","10.3554","453","3885",48
"49046","10.3554","453","463",48
"49047","10.3988","1158","3891",48
"49048","10.3988","1158","1065",48
"49049","10.3988","1158","3900",48
"49050","10.3988","1158","3904",48
"49051","10.3988","1158","494",48
"49052","10.3988","1158","358",48
"49053","10.3988","1158","4001",48
"49054","10.3988","1158","3899",48
"49055","10.3988","1158","1130",48
"49056","10.3988","1158","1112",48
"49057","10.3988","1158","3877",48
"49058","10.3988","1158","3828",48
"49059","10.3988","1158","4007",48
"49060","10.3988","1158","3893",48
"49061","10.3988","1158","1289",48
"49062","10.3988","1158","345",48
"49063","10.3988","1158","511",48
"49064","10.3988","1158","4030",48
"49065","10.3988","1158","464",48
"49066","10.3988","1158","1139",48
"49067","10.3988","1158","1133",48
"49068","10.3988","1158","1122",48
"49069","10.3988","1158","1144",48
"49070","10.3988","1158","241",48
"49071","10.3988","1158","472",48
"49072","10.3988","1158","330",48
"49073","10.3988","1158","3829",48
"49074","10.3988","1158","3886",48
"49075","10.3988","1158","3875",48
"49076","10.3988","1158","3924",48
"49077","10.3988","1158","172",48
"49078","10.3988","1158","3889",48
"49079","10.3988","1158","1150",48
"49080","10.3988","1158","823",48
"49081","10.3545","1129","360",48
"49082","10.3545","1129","1295",48
"49083","10.3545","1129","395",48
"49084","10.3545","1129","405",48
"49085","10.3545","1129","3865",48
"49086","10.3545","1129","3833",48
"49087","10.3545","1129","1279",48
"49088","10.3545","1129","94",48
"49089","10.3545","1129","1156",48
"49090","10.3545","1129","4018",48
"49091","10.3545","1129","358",48
"49092","10.4049","3900","3922",48
"49093","10.4049","3900","1346",48
"49094","10.4049","3900","801",48
"49095","10.4049","3900","1145",48
"49096","10.4049","3900","3895",48
"49097","10.4049","3900","3911",48
"49098","10.4049","3900","526",48
"49099","10.4049","3900","435",48
"49100","10.4049","3900","3883",48
"49101","10.4049","3900","3877",48
"49102","10.4049","3900","3872",48
"49103","10.4049","3900","511",48
"49104","10.4049","3900","3912",48
"49105","10.4049","3900","3879",48
"49106","10.4049","3900","1144",48
"49107","10.4049","3900","478",48
"49108","10.4049","3900","472",48
"49109","10.4049","3900","3875",48
"49110","10.4049","3900","3885",48
"49111","10.4049","3900","3896",48
"49112","10.4049","3900","318",48
"49113","10.4049","3900","3906",48
"49114","10.4049","3900","3888",48
"49115","10.3737","3885","498",48
"49116","10.3737","3885","3877",48
"49117","10.3737","3885","3870",48
"49118","10.3737","3885","3924",48
"49119","10.3737","3885","3883",48
"49120","10.3737","3885","3910",48
"49121","10.3737","3885","91",48
"49122","10.3737","3885","3907",48
"49123","10.3737","3885","1115",48
"49124","10.3737","3885","3884",48
"49125","10.3737","3885","453",48
"49126","10.3737","3885","1145",48
"49127","10.3737","3885","820",48
"49128","10.3737","3885","1293",48
"49129","10.3740","3903","3882",48
"49130","10.3740","3903","172",48
"49131","10.3740","3903","3924",48
"49132","10.3740","3903","1129",48
"49133","10.3740","3903","350",48
"49134","10.3740","3903","1156",48
"49135","10.3740","3903","241",48
"49136","10.3740","3903","3888",48
"49137","10.3740","3903","358",48
"49138","10.3740","3903","1120",48
"49139","10.3740","3903","3913",48
"49140","10.3740","3903","499",48
"49141","10.3740","3903","464",48
"49142","10.3740","3903","522",48
"49143","10.3740","3903","3923",48
"49144","10.3740","3903","1289",48
"49145","10.3740","3903","1112",48
"49146","10.3740","3903","105",48
"49147","10.3740","3903","1065",48
"49148","10.3740","3903","3999",48
"49149","10.3740","3903","1318",48
"49150","10.3740","3903","724",48
"49151","10.3740","3903","504",48
"49152","10.3740","3903","3833",48
"49153","10.3740","3903","3899",48
"49154","10.3740","3903","3891",48
"49155","10.3740","3903","1150",48
"49156","10.3740","3903","349",48
"49157","10.3740","3903","3830",48
"49158","10.3740","3903","3889",48
"49159","10.3740","3903","3829",48
"49160","10.3740","3903","3894",48
"49161","10.3740","3903","3893",48
"49162","10.3740","3903","1293",48
"49163","10.3740","3903","1117",48
"49164","10.3740","3903","4018",48
"49165","10.3740","3903","97",48
"49166","10.3740","3903","405",48
"49167","10.3740","3903","3907",48
"49168","10.3740","3903","4030",48
"49169","10.3740","3903","505",48
"49170","10.3917","3880","3883",48
"49171","10.3917","3880","3878",48
"49172","10.3917","3880","478",48
"49173","10.3917","3880","3876",48
"49174","10.3917","3880","4014",48
"49175","10.3917","3880","506",48
"49176","10.3917","3880","1233",48
"49177","10.3917","3880","479",48
"49178","10.3917","3880","1115",48
"49179","10.3917","3880","3910",48
"49180","10.3917","3880","3890",48
"49181","10.3917","3880","820",48
"49182","10.3917","3880","3906",48
"49183","10.3917","3880","452",48
"49184","10.3917","3880","520",48
"49185","10.3917","3880","4025",48
"49186","10.3917","3880","1127",48
"49187","10.3917","3880","1111",48
"49188","10.3917","3880","15",48
"49189","10.3917","3880","3887",48
"49190","10.3917","3880","3884",48
"49191","10.3917","3880","3870",48
"49192","10.3917","3880","3885",48
"49193","10.3917","3880","1135",48
"49194","10.3917","3880","4024",48
"49195","10.3917","3880","1336",48
"49196","10.3917","3880","3901",48
"49197","10.3917","3880","4007",48
"49198","10.3917","3880","214",48
"49199","10.3917","3880","1145",48
"49200","10.3917","3880","3909",48
"49201","10.3917","3880","3891",48
"49202","10.3917","3880","268",48
"49203","10.3917","3880","500",48
"49204","10.3542","3907","1112",48
"49205","10.3542","3907","1318",48
"49206","10.3542","3907","241",48
"49207","10.3542","3907","4001",48
"49208","10.3542","3907","3882",48
"49209","10.3542","3907","359",48
"49210","10.3542","3907","1293",48
"49211","10.3542","3907","3889",48
"49212","10.3542","3907","1065",48
"49213","10.3542","3907","1158",48
"49214","10.3542","3907","3999",48
"49215","10.3542","3907","3913",48
"49216","10.3542","3907","3893",48
"49217","10.3542","3907","806",48
"49218","10.3542","3907","3924",48
"49219","10.3542","3907","1155",48
"49220","10.3553","1142","1159",48
"49221","10.3553","1142","478",48
"49222","10.3553","1142","460",48
"49223","10.3553","1142","352",48
"49224","10.3553","1142","3883",48
"49225","10.3553","1142","3878",48
"49226","10.3553","1142","1111",48
"49227","10.3553","1142","500",48
"49228","10.3553","1142","268",48
"49229","10.3553","1142","3887",48
"49230","10.3553","1142","1294",48
"49231","10.3553","1142","452",48
"49232","10.3553","1142","304",48
"49233","10.3553","1142","3898",48
"49234","10.3553","1142","1115",48
"49235","10.3553","1142","151",48
"49236","10.3553","1142","3901",48
"49237","10.3553","1142","1233",48
"49238","10.3553","1142","479",48
"49239","10.3553","1142","3884",48
"49240","10.3553","1142","1145",48
"49241","10.3553","1142","26",48
"49242","10.3553","1142","470",48
"49243","10.3553","1142","3867",48
"49244","10.3553","1142","3910",48
"49245","10.3553","1142","4025",48
"49246","10.3553","1142","4024",48
"49247","10.3553","1142","3885",48
"49248","10.3553","1142","3892",48
"49249","10.3553","1142","4014",48
"49250","10.3589","3871","1118",48
"49251","10.3589","3871","1071",48
"49252","10.3589","3871","100",48
"49253","10.3589","3871","330",48
"49254","10.3589","3871","1113",48
"49255","10.3589","3871","516",48
"49256","10.3589","3871","3868",48
"49257","10.3589","3871","1104",48
"49258","10.3589","3871","3906",48
"49259","10.3589","3871","3905",48
"49260","10.3589","3871","1345",48
"49261","10.3589","3871","502",48
"49262","10.3589","3871","1288",48
"49263","10.3589","3871","4031",48
"49264","10.3589","3871","3874",48
"49265","10.3589","3871","1109",48
"49266","10.3589","3871","1126",48
"49267","10.3589","3871","1337",48
"49268","10.3589","3871","1343",48
"49269","10.3589","3871","1138",48
"49270","10.3589","3871","1133",48
"49271","10.3589","3871","1106",48
"49272","10.3589","3871","1130",48
"49273","10.3589","3871","1124",48
"49274","10.3589","3871","797",48
"49275","10.3589","3871","1336",48
"49276","10.3676","3884","1127",48
"49277","10.3676","3884","3878",48
"49278","10.3676","3884","489",48
"49279","10.3676","3884","3910",48
"49280","10.3676","3884","801",48
"49281","10.3676","3884","3872",48
"49282","10.3676","3884","496",48
"49283","10.3676","3884","1159",48
"49284","10.3676","3884","463",48
"49285","10.3676","3884","3870",48
"49286","10.3676","3884","3922",48
"49287","10.3676","3884","3867",48
"49288","10.3676","3884","3912",48
"49289","10.3676","3884","3879",48
"49290","10.3676","3884","4014",48
"49291","10.3676","3884","3900",48
"49292","10.3676","3884","3880",48
"49293","10.3676","3884","3906",48
"49294","10.3676","3884","3875",48
"49295","10.3676","3884","3873",48
"49296","10.3676","3884","498",48
"49297","10.3676","3884","1144",48
"49298","10.3676","3884","1117",48
"49299","10.3676","3884","336",48
"49300","10.3676","3884","1145",48
"49301","10.3676","3884","3898",48
"49302","10.3676","3884","470",48
"49303","10.3676","3884","3885",48
"49304","10.3676","3884","1123",48
"49305","10.3676","3884","26",48
"49306","10.3676","3884","1119",48
"49307","10.3676","3884","3883",48
"49308","10.3676","3884","460",48
"49309","10.3676","3884","3828",48
"49310","10.3676","3884","478",48
"49311","10.3676","3884","505",48
"49312","10.3676","3884","1115",48
"49313","10.3676","3884","3896",48
"49314","10.3676","3884","3911",48
"49315","10.3782","3909","1337",48
"49316","10.3782","3909","3876",48
"49317","10.3782","3909","4008",48
"49318","10.3782","3909","1142",48
"49319","10.3782","3909","1159",48
"49320","10.3782","3909","1108",48
"49321","10.3782","3909","500",48
"49322","10.3782","3909","268",48
"49323","10.3782","3909","352",48
"49324","10.3782","3909","478",48
"49325","10.3782","3909","1111",48
"49326","10.3782","3909","91",48
"49327","10.3782","3909","519",48
"49328","10.3782","3909","526",48
"49329","10.3782","3909","26",48
"49330","10.3782","3909","3898",48
"49331","10.3782","3909","490",48
"49332","10.3782","3909","3910",48
"49333","10.3782","3909","1127",48
"49334","10.3782","3909","3877",48
"49335","10.3782","3909","4025",48
"49336","10.3782","3909","336",48
"49337","10.3782","3909","3883",48
"49338","10.3782","3909","28",48
"49339","10.3782","3909","514",48
"49340","10.3782","3909","1113",48
"49341","10.3782","3909","3875",48
"49342","10.3782","3909","1115",48
"49343","10.3782","3909","3906",48
"49344","10.3782","3909","1130",48
"49345","10.3782","3909","319",48
"49346","10.3782","3909","3867",48
"49347","10.3782","3909","307",48
"49348","10.3782","3909","470",48
"49349","10.3782","3909","15",48
"49350","10.3782","3909","1294",48
"49351","10.3782","3909","3884",48
"49352","10.3782","3909","321",48
"49353","10.3782","3909","3902",48
"49354","10.3782","3909","1123",48
"49355","10.3782","3909","542",48
"49356","10.3782","3909","1233",48
"49357","10.3782","3909","3887",48
"49358","10.3782","3909","1135",48
"49359","10.3782","3909","1071",48
"49360","10.3782","3909","1346",48
"49361","10.3782","3909","479",48
"49362","10.3782","3909","1126",48
"49363","10.3782","3909","151",48
"49364","10.3782","3909","361",48
"49365","10.3782","3909","513",48
"49366","10.3782","3909","1145",48
"49367","10.3782","3909","3895",48
"49368","10.3782","3909","460",48
"49369","10.3782","3909","3870",48
"49370","10.3782","3909","3922",48
"49371","10.3782","3909","520",48
"49372","10.3782","3909","820",48
"49373","10.3782","3909","452",48
"49374","10.3782","3909","404",48
"49375","10.3782","3909","453",48
"49376","10.3782","3909","1345",48
"49377","10.3782","3909","330",48
"49378","10.3782","3909","3900",48
"49379","10.3782","3909","3890",48
"49380","10.3782","3909","506",48
"49381","10.3782","3909","3878",48
"49382","10.3782","3909","345",48
"49383","10.3782","3909","3873",48
"49384","10.3782","3909","214",48
"49385","10.3782","3909","1103",48
"49386","10.3782","3909","3880",48
"49387","10.3782","3909","3901",48
"49388","10.3782","3909","3892",48
"49389","10.3782","3909","4014",48
"49390","10.3782","3909","318",48
"49391","10.3782","3909","1119",48
"49392","10.3782","3909","3885",48
"49393","10.3782","3909","1122",48
"49394","10.3782","3909","1118",48
"49395","10.3782","3909","4024",48
"49396","10.3782","3909","304",48
"49397","10.3646","3889","1119",48
"49398","10.3646","3889","3907",48
"49399","10.3646","3889","3903",48
"49400","10.3646","3889","453",48
"49401","10.3646","3889","1279",48
"49402","10.3646","3889","435",48
"49403","10.3646","3889","1346",48
"49404","10.3646","3889","1144",48
"49405","10.3646","3889","1293",48
"49406","10.3646","3889","241",48
"49407","10.3646","3889","511",48
"49408","10.3820","1133","504",48
"49409","10.3820","1133","3895",48
"49410","10.3820","1133","1065",48
"49411","10.3820","1133","4027",48
"49412","10.3820","1133","3879",48
"49413","10.3820","1133","1343",48
"49414","10.3820","1133","1337",48
"49415","10.3820","1133","1137",48
"49416","10.3820","1133","490",48
"49417","10.3820","1133","307",48
"49418","10.3820","1133","1119",48
"49419","10.3820","1133","511",48
"49420","10.3820","1133","453",48
"49421","10.3820","1133","3872",48
"49422","10.3820","1133","1336",48
"49423","10.3820","1133","806",48
"49424","10.3820","1133","472",48
"49425","10.3820","1133","489",48
"49426","10.3820","1133","3905",48
"49427","10.3820","1133","1345",48
"49428","10.3820","1133","503",48
"49429","10.3820","1133","1289",48
"49430","10.3820","1133","1071",48
"49431","10.3820","1133","1159",48
"49432","10.3820","1133","3886",48
"49433","10.3820","1133","3874",48
"49434","10.3820","1133","3888",48
"49435","10.3820","1133","1117",48
"49436","10.3820","1133","473",48
"49437","10.3820","1133","519",48
"49438","10.3820","1133","450",48
"49439","10.3820","1133","1288",48
"49440","10.3820","1133","3922",48
"49441","10.3820","1133","241",48
"49442","10.3820","1133","498",48
"49443","10.3820","1133","3867",48
"49444","10.3565","1129","405",48
"49445","10.3565","1129","360",48
"49446","10.3565","1129","395",48
"49447","10.3565","1129","1156",48
"49448","10.3565","1129","4018",48
"49449","10.3565","1129","3903",48
"49450","10.3565","1129","1279",48
"49451","10.3565","1129","1131",48
"49452","10.3565","1129","3833",48
"49453","10.3565","1129","1295",48
"49454","10.3565","1129","358",48
"49455","10.3565","1129","4030",48
"49456","10.4069","1127","3910",48
"49457","10.4069","1127","3870",48
"49458","10.4069","1127","3898",48
"49459","10.4069","1127","3909",48
"49460","10.4069","1127","3885",48
"49461","10.4069","1127","4024",48
"49462","10.4069","1127","3884",48
"49463","10.4069","1127","3876",48
"49464","10.4069","1127","820",48
"49465","10.4069","1127","268",48
"49466","10.4069","1127","4014",48
"49467","10.4069","1127","1115",48
"49468","10.4069","1127","1142",48
"49469","10.3681","4032","358",48
"49470","10.3681","4032","3882",48
"49471","10.3681","4032","1143",48
"49472","10.3681","4032","1118",48
"49473","10.3681","4032","3931",48
"49474","10.3681","4032","1120",48
"49475","10.3681","4032","3897",48
"49476","10.3681","4032","4030",48
"49477","10.3681","4032","3893",48
"49478","10.3681","4032","3891",48
"49479","10.3681","4032","395",48
"49480","10.3681","4032","3830",48
"49481","10.3681","4032","3911",48
"49482","10.3681","4032","3896",48
"49483","10.3681","4032","4007",48
"49484","10.3681","4032","1138",48
"49485","10.3681","4032","3899",48
"49486","10.3681","4032","359",48
"49487","10.3681","4032","3833",48
"49488","10.3681","4032","4018",48
"49489","10.3681","4032","1152",48
"49490","10.3681","4032","1147",48
"49491","10.3681","4032","487",48
"49492","10.3681","4032","1156",48
"49493","10.3681","4032","1267",48
"49494","10.3681","4032","464",48
"49495","10.3681","4032","1131",48
"49496","10.3681","4032","504",48
"49497","10.3681","4032","499",48
"49498","10.3681","4032","1279",48
"49499","10.3681","4032","350",48
"49500","10.3681","4032","1129",48
"49501","10.4024","3872","3899",48
"49502","10.4024","3872","1233",48
"49503","10.4024","3872","4032",48
"49504","10.4024","3872","1279",48
"49505","10.4024","3872","1113",48
"49506","10.4024","3872","1143",48
"49507","10.4024","3872","3905",48
"49508","10.4024","3872","490",48
"49509","10.4024","3872","506",48
"49510","10.4024","3872","3888",48
"49511","10.4024","3872","496",48
"49512","10.3984","3885","1135",48
"49513","10.3984","3885","336",48
"49514","10.3984","3885","500",48
"49515","10.3984","3885","542",48
"49516","10.3984","3885","1115",48
"49517","10.3984","3885","3876",48
"49518","10.3984","3885","1145",48
"49519","10.3984","3885","3867",48
"49520","10.3984","3885","3883",48
"49521","10.3984","3885","820",48
"49522","10.3984","3885","3884",48
"49523","10.3984","3885","453",48
"49524","10.3591","806","3889",48
"49525","10.3591","806","1158",48
"49526","10.3591","806","4032",48
"49527","10.3591","806","472",48
"49528","10.3591","806","473",48
"49529","10.3591","806","273",48
"49530","10.3591","806","3867",48
"49531","10.3591","806","241",48
"49532","10.3591","806","724",48
"49533","10.3591","806","3882",48
"49534","10.3591","806","3913",48
"49535","10.3591","806","3924",48
"49536","10.3591","806","4030",48
"49537","10.3591","806","3869",48
"49538","10.3591","806","3897",48
"49539","10.3591","806","3886",48
"49540","10.3591","806","3907",48
"49541","10.3976","1293","1120",48
"49542","10.3976","1293","1158",48
"49543","10.3976","1293","3883",48
"49544","10.3976","1293","3894",48
"49545","10.3976","1293","1318",48
"49546","10.3976","1293","3830",48
"49547","10.3976","1293","1127",48
"49548","10.3976","1293","3903",48
"49549","10.3976","1293","499",48
"49550","10.3976","1293","359",48
"49551","10.3976","1293","3924",48
"49552","10.3976","1293","1147",48
"49553","10.3976","1293","4018",48
"49554","10.3976","1293","358",48
"49555","10.3976","1293","3907",48
"49556","10.3976","1293","349",48
"49557","10.3697","1145","460",48
"49558","10.3697","1145","1127",48
"49559","10.3697","1145","319",48
"49560","10.3697","1145","453",48
"49561","10.3697","1145","3883",48
"49562","10.3697","1145","3885",48
"49563","10.3739","3889","359",48
"49564","10.3739","3889","3923",48
"49565","10.3739","3889","1155",48
"49566","10.3739","3889","1065",48
"49567","10.3739","3889","1120",48
"49568","10.3742","1143","100",48
"49569","10.3742","1143","4032",48
"49570","10.3742","1143","3877",48
"49571","10.3742","1143","1343",48
"49572","10.3742","1143","1141",48
"49573","10.3742","1143","3899",48
"49574","10.3742","1143","499",48
"49575","10.3742","1143","1118",48
"49576","10.3742","1143","3912",48
"49577","10.3742","1143","489",48
"49578","10.3742","1143","1288",48
"49579","10.3742","1143","3924",48
"49580","10.3742","1143","4001",48
"49581","10.3742","1143","1137",48
"49582","10.3742","1143","105",48
"49583","10.3742","1143","473",48
"49584","10.3742","1143","1106",48
"49585","10.3742","1143","3905",48
"49586","10.3742","1143","3904",48
"49587","10.3742","1143","3931",48
"49588","10.3742","1143","1279",48
"49589","10.3742","1143","1337",48
"49590","10.3742","1143","1130",48
"49591","10.3742","1143","330",48
"49592","10.3742","1143","450",48
"49593","10.3742","1143","1138",48
"49594","10.3742","1143","273",48
"49595","10.3742","1143","3910",48
"49596","10.3742","1143","4008",48
"49597","10.3742","1143","3872",48
"49598","10.3742","1143","496",48
"49599","10.3576","806","4030",48
"49600","10.3576","806","241",48
"49601","10.3576","806","4031",48
"49602","10.3576","806","4032",48
"49603","10.3576","806","358",48
"49604","10.3576","806","797",48
"49605","10.3576","806","3897",48
"49606","10.3814","3906","511",48
"49607","10.3814","3906","1104",48
"49608","10.3814","3906","3877",48
"49609","10.3814","3906","330",48
"49610","10.3814","3906","1345",48
"49611","10.3814","3906","489",48
"49612","10.3814","3906","1106",48
"49613","10.3814","3906","4027",48
"49614","10.3584","3894","1135",48
"49615","10.3584","3894","797",48
"49616","10.3584","3894","1155",48
"49617","10.3584","3894","1147",48
"49618","10.3584","3894","3910",48
"49619","10.3584","3894","4018",48
"49620","10.3584","3894","359",48
"49621","10.3584","3894","3867",48
"49622","10.3584","3894","3903",48
"49623","10.3584","3894","3908",48
"49624","10.3584","3894","3830",48
"49625","10.3584","3894","499",48
"49626","10.3584","3894","1156",48
"49627","10.3584","3894","464",48
"49628","10.3584","3894","3884",48
"49629","10.3584","3894","472",48
"49630","10.3584","3894","504",48
"49631","10.3584","3894","405",48
"49632","10.3584","3894","1131",48
"49633","10.3584","3894","1129",48
"49634","10.3584","3894","3833",48
"49635","10.3563","3894","3893",48
"49636","10.3563","3894","504",48
"49637","10.3563","3894","1279",48
"49638","10.3563","3894","498",48
"49639","10.3563","3894","395",48
"49640","10.3563","3894","3924",48
"49641","10.3563","3894","358",48
"49642","10.3563","3894","1158",48
"49643","10.3563","3894","3830",48
"49644","10.3563","3894","4007",48
"49645","10.3563","3894","3913",48
"49646","10.3563","3894","1318",48
"49647","10.3563","3894","4018",48
"49648","10.3563","3894","1129",48
"49649","10.3563","3894","3903",48
"49650","10.3563","3894","3911",48
"49651","10.3563","3894","360",48
"49652","10.3563","3894","1293",48
"49653","10.3563","3894","1147",48
"49654","10.3563","3894","1156",48
"49655","10.3563","3894","4032",48
"49656","10.4056","1127","820",48
"49657","10.4056","1127","3898",48
"49658","10.4056","1127","3870",48
"49659","10.4056","1127","1115",48
"49660","10.4056","1127","4025",48
"49661","10.4056","1127","4014",48
"49662","10.4056","1127","3910",48
"49663","10.4056","1127","3905",48
"49664","10.4056","1127","4024",48
"49665","10.4056","1127","268",48
"49666","10.4056","1127","1142",48
"49667","10.3978","453","3911",48
"49668","10.3978","453","478",48
"49669","10.3978","453","498",48
"49670","10.3978","453","3870",48
"49671","10.3978","453","3885",48
"49672","10.3978","453","3883",48
"49673","10.3978","453","1108",48
"49674","10.3978","453","1145",48
"49675","10.3666","3876","3878",48
"49676","10.3666","3876","3880",48
"49677","10.3666","3876","3902",48
"49678","10.3666","3876","520",48
"49679","10.3847","4007","435",48
"49680","10.3847","4007","3880",48
"49681","10.3847","4007","91",48
"49682","10.3847","4007","3833",48
"49683","10.3847","4007","4036",48
"49684","10.3847","4007","1114",48
"49685","10.3847","4007","504",48
"49686","10.3847","4007","1065",48
"49687","10.3675","3876","330",48
"49688","10.3675","3876","1129",48
"49689","10.3675","3876","3879",48
"49690","10.3675","3876","100",48
"49691","10.3675","3876","1104",48
"49692","10.3675","3876","3898",48
"49693","10.3675","3876","542",48
"49694","10.3675","3876","3868",48
"49695","10.3675","3876","1108",48
"49696","10.3675","3876","1111",48
"49697","10.3675","3876","3910",48
"49698","10.3675","3876","1115",48
"49699","10.3675","3876","4027",48
"49700","10.3675","3876","15",48
"49701","10.3675","3876","1145",48
"49702","10.3675","3876","1142",48
"49703","10.3675","3876","1130",48
"49704","10.3986","464","172",48
"49705","10.3986","464","1156",48
"49706","10.3986","464","3899",48
"49707","10.3986","464","4030",48
"49708","10.3986","464","499",48
"49709","10.3986","464","4032",48
"49710","10.3986","464","1152",48
"49711","10.3986","464","105",48
"49712","10.3986","464","3865",48
"49713","10.3986","464","405",48
"49714","10.3986","464","3830",48
"49715","10.3986","464","395",48
"49716","10.3986","464","4007",48
"49717","10.3986","464","1129",48
"49718","10.3986","464","1279",48
"49719","10.3715","4018","1293",48
"49720","10.3715","4018","358",48
"49721","10.3715","4018","499",48
"49722","10.3715","4018","1147",48
"49723","10.3715","4018","241",48
"49724","10.3715","4018","3833",48
"49725","10.3715","4018","350",48
"49726","10.3715","4018","3924",48
"49727","10.3715","4018","3884",48
"49728","10.3715","4018","349",48
"49729","10.3715","4018","395",48
"49730","10.3715","4018","4007",48
"49731","10.3715","4018","1267",48
"49732","10.3715","4018","97",48
"49733","10.3715","4018","3900",48
"49734","10.3715","4018","3865",48
"49735","10.3715","4018","3830",48
"49736","10.3715","4018","1124",48
"49737","10.3715","4018","3869",48
"49738","10.3715","4018","1129",48
"49739","10.3715","4018","435",48
"49740","10.3715","4018","1120",48
"49741","10.3715","4018","1279",48
"49742","10.3715","4018","504",48
"49743","10.3715","4018","724",48
"49744","10.3715","4018","503",48
"49745","10.3715","4018","3903",48
"49746","10.3715","4018","3999",48
"49747","10.3715","4018","3899",48
"49748","10.3715","4018","3922",48
"49749","10.3715","4018","1152",48
"49750","10.3715","4018","405",48
"49751","10.3715","4018","3894",48
"49752","10.3715","4018","3923",48
"49753","10.3966","3877","3901",48
"49754","10.3966","3877","3870",48
"49755","10.3966","3877","1137",48
"49756","10.3966","3877","3887",48
"49757","10.3966","3877","3890",48
"49758","10.3966","3877","352",48
"49759","10.3966","3877","3878",48
"49760","10.3966","3877","1144",48
"49761","10.3966","3877","1233",48
"49762","10.3966","3877","1126",48
"49763","10.3966","3877","1135",48
"49764","10.3966","3877","3888",48
"49765","10.3966","3877","307",48
